match_id,skill_label,avg_rank_tier,cluster,region,duration_s,start_time,patch,leaver,status,bytes,seconds,valid_dem,run_id
8912903246,high,61.0,152.0,SINGAPORE,3044.0,1784980871.0,60.0,ok,ok,71556372,6.0,True,holdout_100
8912903418,low,32.0,152.0,SINGAPORE,2016.0,1784980875.0,60.0,ok,ok,45216530,37.9,True,holdout_100
8912906228,low,33.0,151.0,SINGAPORE,2283.0,1784980986.0,60.0,ok,ok,48819714,5.2,True,holdout_100
8912906075,low,33.0,151.0,SINGAPORE,2995.0,1784980986.0,60.0,ok,ok,65895014,3.2,True,holdout_100
8912905697,high,62.0,151.0,SINGAPORE,3839.0,1784980970.0,60.0,ok,ok,86822163,22.3,True,holdout_100
8912905185,high,62.0,151.0,SINGAPORE,2174.0,1784980950.0,60.0,ok,ok,49074826,28.2,True,holdout_100
8912905230,low,33.0,151.0,SINGAPORE,2903.0,1784980941.0,60.0,ok,ok,63217743,51.3,True,holdout_100
8912903307,high,62.0,153.0,SINGAPORE,3102.0,1784980875.0,60.0,ok,ok,70058651,4.6,True,holdout_100
8912906069,high,63.0,201.0,BRAZIL,2076.0,1784980981.0,60.0,ok,ok,41958659,2.1,True,holdout_100
8912903928,low,33.0,152.0,SINGAPORE,1999.0,1784980895.0,60.0,ok,ok,41376998,39.0,True,holdout_100
8912905386,high,63.0,152.0,SINGAPORE,2524.0,1784980950.0,60.0,ok,ok,55795509,7.5,True,holdout_100
8912903940,high,63.0,152.0,SINGAPORE,2723.0,1784980901.0,60.0,ok,ok,58985292,13.8,True,holdout_100
8912903224,high,63.0,144.0,JAPAN,2819.0,1784980871.0,60.0,ok,ok,62022479,4.0,True,holdout_100
8912902938,high,63.0,151.0,SINGAPORE,1932.0,1784980850.0,60.0,ok,ok,44483087,40.5,True,holdout_100
8912906127,high,64.0,152.0,SINGAPORE,2511.0,1784980985.0,60.0,ok,ok,56539260,25.6,True,holdout_100
8912904945,low,34.0,152.0,SINGAPORE,3935.0,1784980936.0,60.0,ok,ok,93660833,38.7,True,holdout_100
8912904638,low,34.0,152.0,SINGAPORE,2741.0,1784980926.0,60.0,ok,ok,62288744,45.9,True,holdout_100
8912903134,high,64.0,152.0,SINGAPORE,3833.0,1784980857.0,60.0,ok,ok,87346997,24.5,True,holdout_100
8912904333,low,34.0,151.0,SINGAPORE,2389.0,1784980916.0,60.0,ok,ok,50833501,3.5,True,holdout_100
8912903646,low,34.0,152.0,SINGAPORE,2239.0,1784980880.0,60.0,ok,ok,52233022,29.4,True,holdout_100
8912902898,high,64.0,152.0,SINGAPORE,2477.0,1784980857.0,60.0,ok,ok,54711095,5.5,True,holdout_100
8912902756,high,64.0,152.0,SINGAPORE,2066.0,1784980847.0,60.0,ok,ok,45381541,40.5,True,holdout_100
8912905500,high,65.0,202.0,BRAZIL,2448.0,1784980961.0,60.0,ok,ok,58658296,46.3,True,holdout_100
8912905179,high,65.0,171.0,AUSTRALIA,3796.0,1784980946.0,60.0,ok,ok,89702993,104.9,True,holdout_100
8912904771,high,65.0,153.0,SINGAPORE,2473.0,1784980930.0,60.0,ok,ok,55319135,46.5,True,holdout_100
8912906214,high,71.0,152.0,SINGAPORE,1736.0,1784980991.0,60.0,ok,ok,40553462,24.2,True,holdout_100
8912905677,high,71.0,152.0,SINGAPORE,1637.0,1784980970.0,60.0,ok,ok,35211189,1.8,True,holdout_100
8912905127,low,35.0,151.0,SINGAPORE,2590.0,1784980945.0,60.0,ok,ok,55154067,22.4,True,holdout_100
8912904916,low,35.0,152.0,SINGAPORE,3048.0,1784980935.0,60.0,ok,ok,72086837,54.6,True,holdout_100
8912904402,low,35.0,152.0,SINGAPORE,2060.0,1784980921.0,60.0,ok,ok,43340092,4.7,True,holdout_100
8912903038,low,35.0,151.0,SINGAPORE,2120.0,1784980840.0,60.0,ok,ok,44351643,42.9,True,holdout_100
8912906073,low,41.0,152.0,SINGAPORE,1853.0,1784980986.0,60.0,ok,ok,39249226,3.6,True,holdout_100
8912905493,low,41.0,152.0,SINGAPORE,2746.0,1784980940.0,60.0,ok,ok,58588329,57.9,True,holdout_100
8912905428,low,41.0,145.0,JAPAN,2086.0,1784980950.0,60.0,ok,ok,42894424,2.5,True,holdout_100
8912904998,low,41.0,151.0,SINGAPORE,1937.0,1784980941.0,60.0,ok,ok,39321740,35.0,True,holdout_100
8912662355,low,,,STOCKHOLM,,,,ok,ok,37801759,,True,smoke_eu
8912662393,high,,,STOCKHOLM,,,,ok,ok,45150192,,True,smoke_eu
8912661661,low,,,EUROPE,,,,ok,ok,78452554,,True,smoke_eu
8912659439,high,,,EUROPE,,,,ok,ok,52567350,,True,smoke_eu
8912659556,low,,,STOCKHOLM,,,,ok,ok,34732456,,True,smoke_eu
8912659801,high,,,STOCKHOLM,,,,ok,ok,71862587,,True,smoke_eu
