match_id,player_slot,account_id,hero_id,leaver_status,rank_tier,is_anonymous,run_id
8912751498,4,806165784,44,0,43.0,False,eu_500
8912751498,128,1055255257,90,0,43.0,False,eu_500
8912751498,129,130096927,15,0,44.0,False,eu_500
8912751498,130,1405496760,128,0,43.0,False,eu_500
8912751498,131,70203058,108,1,42.0,False,eu_500
8912751498,132,1237320825,27,0,34.0,False,eu_500
8912751511,0,296904712,87,0,73.0,False,eu_500
8912751511,1,113529257,35,0,73.0,False,eu_500
8912751511,2,391440697,86,0,72.0,False,eu_500
8912751511,3,84057676,75,0,72.0,False,eu_500
8912751511,4,253606136,81,0,72.0,False,eu_500
8912751511,128,118970585,138,0,73.0,False,eu_500
8912751511,129,1267678584,25,0,74.0,False,eu_500
8912751511,130,152992621,30,0,73.0,False,eu_500
8912751511,131,975721210,128,0,73.0,False,eu_500
8912751511,132,874721868,51,0,73.0,False,eu_500
8912751517,0,1511293945,113,0,13.0,False,eu_500
8912751517,1,1359075178,46,0,24.0,False,eu_500
8912751517,2,1767145877,27,0,15.0,False,eu_500
8912751517,3,1463032426,22,0,23.0,False,eu_500
8912751517,4,1517297707,97,0,15.0,False,eu_500
8912751517,128,1062940958,14,0,14.0,False,eu_500
8912751517,129,382398306,86,0,13.0,False,eu_500
8912751517,130,479438026,28,0,14.0,False,eu_500
8912751517,131,805523834,6,0,14.0,False,eu_500
8912751517,132,1891131175,85,0,14.0,False,eu_500
8912751521,0,1040888602,47,0,,False,eu_500
8912751521,1,1608498423,67,0,15.0,False,eu_500
8912751521,2,384083726,112,0,,False,eu_500
8912751521,3,186784201,23,0,23.0,False,eu_500
8912751521,4,87816049,26,0,23.0,False,eu_500
8912751521,128,119367626,46,0,23.0,False,eu_500
8912751521,129,1467291562,129,0,21.0,False,eu_500
8912751521,130,1442862399,18,0,21.0,False,eu_500
8912751521,131,1842975515,43,0,31.0,False,eu_500
8912751521,132,1097265583,37,0,22.0,False,eu_500
8912751534,0,1930200351,74,0,23.0,False,eu_500
8912751534,1,122810248,5,0,34.0,False,eu_500
8912751534,2,1855983568,41,0,23.0,False,eu_500
8912751534,3,844840186,137,0,32.0,False,eu_500
8912751534,4,254386445,22,0,,False,eu_500
8912751534,128,1540596364,12,0,24.0,False,eu_500
8912751534,129,1918395615,34,0,33.0,False,eu_500
8912751534,130,163220023,83,0,25.0,False,eu_500
8912751534,131,1716690676,90,0,41.0,False,eu_500
8912751534,132,1549427287,29,0,21.0,False,eu_500
8912751540,0,1025383807,88,0,,False,eu_500
8912751540,1,108943667,106,0,64.0,False,eu_500
8912751540,2,1267622044,42,0,62.0,False,eu_500
8912751540,3,1839331864,85,0,42.0,False,eu_500
8912751540,4,1690345548,109,0,41.0,False,eu_500
8912751540,128,435355131,14,0,65.0,False,eu_500
8912751540,129,194903079,46,0,41.0,False,eu_500
8912751540,130,183571720,15,0,54.0,False,eu_500
8912751540,131,1022180282,26,0,33.0,False,eu_500
8912751540,132,395123833,19,0,63.0,False,eu_500
8912751541,0,1843200270,12,0,,False,eu_500
8912751541,1,1129606576,105,0,13.0,False,eu_500
8912751541,2,93716852,42,0,24.0,False,eu_500
8912751541,3,202043856,46,0,33.0,False,eu_500
8912751541,4,1164868058,20,0,25.0,False,eu_500
